readTime,hpwhW_99240,hpwhW_99162,hpwhW_99155,hpwhW_99150,hpwhW_99149,hpwhW_99148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:03:00,0,5.885798,462.4021,516.5818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:04:00,0,5.753346,462.2097,514.3466,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:05:00,0,5.723595,15.55167,514.9672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:06:00,0,5.810472,15.45797,516.1339,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:07:00,0,5.792526,15.45721,516.552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:08:00,0,5.842577,15.66011,517.4606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:09:00,0,5.839618,15.45031,516.7841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:10:00,0,5.813466,15.48675,516.8047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:11:00,0,5.872239,15.46882,518.8568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:12:00,0,5.821866,15.49273,518.7296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:13:00,0,5.89957,15.52305,519.1172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:14:00,0,5.895319,15.50206,520.5272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:15:00,0,5.828418,0,520.7454,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:16:00,0,5.812466,0,519.9962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:17:00,0,5.894876,0,521.5568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:18:00,0,5.858327,0,14.75312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:19:00,0,5.86558,0,14.73593,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:20:00,0,5.840139,0,14.72663,11.4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:21:00,0,5.850352,0,14.71727,194.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:22:00,0,5.821701,0,14.71095,511.1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:23:00,0,5.852741,0,14.77269,514.7168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:24:00,0,5.709134,0,14.70134,517.1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:25:00,0,5.910415,0,14.66502,513.6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:26:00,0,5.746083,0,14.78745,509.0958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:27:00,0,5.971555,0,13.63149,505.8552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:28:00,0,5.88778,0,0,509.0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:29:00,0,5.850468,0,0,517.6742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:30:00,0,5.906667,0,0,523.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:31:00,0,5.770024,0,0,522.1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:32:00,4225.638,5.766178,0,0,524.1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:33:00,4158.501,5.795578,0,0,523.3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:34:00,4154.569,5.817888,0,0,526.9934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:35:00,4157.49,5.767341,0,0,527.1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:36:00,0,5.808107,0,0,523.5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:37:00,0,5.693695,0,0,528.6351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:38:00,0,5.795283,0,0,529.5826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:39:00,0,5.889951,0,0,527.9475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:40:00,0,6.022931,0,0,531.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:41:00,0,6.006695,0,0,531.4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:42:00,0,6.03071,0,0,531.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:43:00,0,5.919064,0,0,534.9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:44:00,0,5.865403,0,0,532.6381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:45:00,0,5.963706,0,0,537.2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:46:00,0,5.987831,0,0,534.2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:47:00,0,5.89888,0,0,538.5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:48:00,0,6.070076,0,0,534.9369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:49:00,0,6.042577,0,0,538.2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:50:00,0,6.072619,0,0,537.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:51:00,0,6.085603,0,0,540.5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:52:00,0,5.968851,0,0,537.6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:53:00,0,5.997062,0,0,541.8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:54:00,0,6.021573,0,0,539.8435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:55:00,0,5.996891,0,0,543.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:56:00,0,6.014861,0,0,541.7952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:57:00,0,6.038621,0,0,543.8718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:58:00,0,6.020927,0,0,543.5797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 19:59:00,0,5.986061,0,0,544.5715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:00:00,0,6.043248,0,0,544.4663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:01:00,0,6.048562,0,0,546.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:02:00,0,6.009225,0,0,546.2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:03:00,0,5.84893,0,0,546.5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:04:00,0,5.801008,0,0,547.5562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:05:00,0,5.859206,0,0,547.7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:06:00,0,5.84485,0,0,548.6626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:07:00,0,5.829232,0,0,549.3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:08:00,0,5.905328,0,0,549.4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:09:00,0,5.98404,0,0,15.02289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:10:00,0,5.903515,0,0,14.90647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:11:00,0,5.76461,0,0,14.92334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:12:00,0,5.625436,0,0,14.95999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:13:00,0,5.77502,0,0,15.02582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:14:00,0,5.70856,0,0,14.9029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:15:00,0,5.752293,0,0,14.9852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:16:00,0,5.746466,0,0,15.06401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:17:00,0,5.764971,0,0,14.83181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:18:00,0,5.729382,0,0,14.87386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:19:00,0,5.788917,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:20:00,0,5.844091,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:21:00,0,6.000703,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:22:00,0,5.96952,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:23:00,0,6.055896,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:24:00,0,5.977354,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:25:00,0,6.02621,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:26:00,0,5.988203,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:27:00,0,6.007891,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:28:00,0,5.970446,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:29:00,0,5.987599,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:30:00,0,6.012847,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:31:00,0,5.976506,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:32:00,0,6.030385,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:33:00,0,6.00533,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:34:00,0,6.029355,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:35:00,0,5.94411,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:36:00,0,6.00105,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:37:00,0,6.023918,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:38:00,0,6.007967,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:39:00,0,6.018412,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:40:00,0,5.98912,11.66951,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:41:00,0,5.989941,387.3483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:42:00,0,5.994566,441.2961,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:43:00,0,5.926829,439.7141,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:44:00,0,5.924582,428.4474,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:45:00,0,5.936835,429.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:46:00,0,5.948576,421.3217,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:47:00,0,5.945597,418.6048,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:48:00,0,5.913717,412.5092,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:49:00,0,5.911731,405.946,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:50:00,0,5.884253,406.8409,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:51:00,0,5.942541,404.8813,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:52:00,0,5.875808,402.1407,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:53:00,0,5.764808,398.7893,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:54:00,0,5.797868,395.8682,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:55:00,0,5.786295,394.4224,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:56:00,0,5.775329,391.426,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:57:00,0,5.752499,389.3134,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:58:00,0,5.762976,386.8881,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 20:59:00,0,5.761752,385.6954,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:00:00,0,5.818579,386.2004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:01:00,0,6.016626,390.1337,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:02:00,0,6.028314,389.8389,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:03:00,0,6.038927,393.0069,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:04:00,0,6.007372,392.135,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:05:00,0,6.048344,392.7588,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:06:00,0,5.984767,392.8985,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:07:00,0,5.924834,394.8517,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:08:00,0,5.883793,395.4162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:09:00,0,5.962995,392.5603,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:10:00,0,5.911545,393.5197,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:11:00,0,5.935037,395.6518,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:12:00,0,5.806484,396.4676,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:13:00,0,5.908613,397.3441,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:14:00,0,5.967691,398.4423,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:15:00,0,5.91087,397.6999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:16:00,0,6.029841,398.1942,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:17:00,0,5.948589,399.8385,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:18:00,0,5.960839,401.1547,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:19:00,0,5.954041,400.0911,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:20:00,0,5.924157,398.5374,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:21:00,0,6.038548,400.046,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:22:00,0,5.897553,401.6755,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:23:00,0,5.968482,401.4986,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:24:00,0,6.007028,398.9458,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:25:00,0,5.955143,400.2048,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:26:00,0,5.93304,402.085,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:27:00,0,5.892683,401.7729,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:28:00,0,5.940581,403.137,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:29:00,0,5.940348,403.1451,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:30:00,0,5.927664,405.7552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:31:00,0,5.615798,405.8622,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:32:00,0,5.756224,402.4515,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:33:00,0,5.75525,403.2034,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:34:00,0,5.79452,406.0105,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:35:00,0,5.679602,407.3716,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:36:00,0,5.775313,406.518,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:37:00,0,5.786544,408.2386,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:38:00,0,5.754285,409.2809,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:39:00,0,5.760263,410.3425,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:40:00,0,5.799277,410.7321,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:41:00,0,5.788538,412.3165,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:42:00,0,5.937723,412.379,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:43:00,0,5.97762,411.9726,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:44:00,0,5.984055,413.0856,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:45:00,0,5.959865,416.1205,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:46:00,0,5.938787,416.9043,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:47:00,0,6.015018,415.4155,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:48:00,0,5.969508,418.2625,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:49:00,0,6.023573,416.9066,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:50:00,0,6.038367,420.2409,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:51:00,0,5.950594,418.3863,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:52:00,0,6.039347,419.1473,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:53:00,0,6.027898,418.0387,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:54:00,0,6.007687,419.4739,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:55:00,0,5.930568,419.3861,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:56:00,0,5.977495,419.9854,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:57:00,0,5.864074,420.1776,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:58:00,0,5.867579,421.0117,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 21:59:00,0,5.758376,418.6957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:00:00,0,5.878688,418.2498,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:01:00,0,5.903302,421.3963,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:02:00,0,5.901976,420.8084,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:03:00,0,5.841511,420.7541,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:04:00,0,5.853716,422.5608,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:05:00,0,5.901565,421.8979,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:06:00,0,5.8918,422.2938,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:07:00,0,5.908625,423.7039,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:08:00,0,5.85434,424.8906,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:09:00,0,5.870297,425.356,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:10:00,0,5.968722,425.5348,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:11:00,0,5.926164,426.4153,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:12:00,0,5.973815,427.7079,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:13:00,0,5.892654,427.2466,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:14:00,0,5.897765,426.8523,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:15:00,0,5.966279,427.9858,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:16:00,0,5.71708,428.824,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:17:00,0,5.639861,428.8567,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:18:00,0,5.790785,428.1834,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:19:00,0,5.784569,429.5984,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:20:00,0,5.789663,430.8314,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:21:00,0,5.77894,430.023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:22:00,0,5.808705,430.8035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:23:00,0,5.820442,430.9789,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:24:00,0,5.81223,431.6685,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:25:00,0,6.018506,433.6896,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:26:00,0,6.015942,432.1576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:27:00,0,6.006439,432.7229,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:28:00,0,6.081877,431.5305,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:29:00,0,6.069394,421.6669,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:30:00,0,6.037349,419.6048,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:31:00,0,6.027356,417.5082,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:32:00,0,6.089309,414.8493,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:33:00,0,6.031095,410.7507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:34:00,0,5.988026,408.1352,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:35:00,0,5.981616,406.2083,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:36:00,0,6.074444,403.7554,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:37:00,0,6.039347,402.247,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:38:00,0,6.042358,402.4496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:39:00,0,6.081315,406.6985,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:40:00,0,6.036372,405.9374,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:41:00,0,6.095472,408.496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:42:00,0,6.075319,409.6696,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:43:00,0,5.979162,408.6941,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:44:00,0,6.03945,409.1113,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:45:00,0,5.954452,408.8862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:46:00,0,5.910168,410.9968,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:47:00,3657.827,5.877615,412.9982,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:48:00,4227.152,5.94971,411.5444,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:49:00,4232.323,5.973892,410.9375,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:50:00,4237.637,5.930842,411.7018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:51:00,4231.276,5.977801,413.1294,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:52:00,0,5.852744,413.5031,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20oct2011 22:53:00,0,6.012207,412.9164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
